brand_name,product_name,list_price,quantity,order_date,required_date,shipped_date,first_name,store_name,state
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2016-02-10,2016-02-11,2016-02-13,Marcelene,Baldwin Bikes,NY
Pure Cycles,Pure Cycles Vine 8-Speed - 2016,429.00,1,2016-02-10,2016-02-11,2016-02-13,Marcelene,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2016-02-10,2016-02-12,2016-02-11,Venita,Baldwin Bikes,NY
Heller,Heller Shagamaw Frame - 2016,1320.99,1,2016-02-10,2016-02-12,2016-02-11,Venita,Baldwin Bikes,NY
Surly,Surly Straggler - 2016,1549.00,1,2016-02-10,2016-02-12,2016-02-11,Venita,Baldwin Bikes,NY
Surly,Surly Wednesday Frameset - 2016,999.99,2,2016-02-11,2016-02-11,NULL,Layla,Rowlett Bikes,TX
Pure Cycles,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.00,1,2016-02-11,2016-02-11,NULL,Layla,Rowlett Bikes,TX
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,1,2016-02-11,2016-02-11,NULL,Layla,Rowlett Bikes,TX
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2016-02-11,2016-02-14,2016-02-12,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,1,2016-02-11,2016-02-14,2016-02-12,Venita,Baldwin Bikes,NY
Pure Cycles,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.00,1,2016-02-11,2016-02-14,2016-02-12,Venita,Baldwin Bikes,NY
Pure Cycles,Pure Cycles Vine 8-Speed - 2016,429.00,2,2016-02-12,2016-02-15,2016-02-13,Mireya,Santa Cruz Bikes,CA
Electra,Electra Townie Original 21D - 2016,549.99,1,2016-02-12,2016-02-15,2016-02-13,Mireya,Santa Cruz Bikes,CA
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2016-02-12,2016-02-15,2016-02-13,Mireya,Santa Cruz Bikes,CA
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,2016-02-12,2016-02-15,2016-02-14,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2016-02-12,2016-02-15,2016-02-14,Venita,Baldwin Bikes,NY
Surly,Surly Wednesday Frameset - 2016,999.99,2,2016-02-12,2016-02-15,2016-02-14,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D - 2015/2016,499.99,1,2016-02-12,2016-02-15,2016-02-14,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,2,2016-02-12,2016-02-15,2016-02-14,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2016-02-13,2016-02-15,2016-02-15,Venita,Baldwin Bikes,NY
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,1,2016-02-13,2016-02-15,2016-02-15,Venita,Baldwin Bikes,NY
Surly,Surly Wednesday Frameset - 2016,999.99,1,2016-02-14,2016-02-15,2016-02-17,Marcelene,Baldwin Bikes,NY
Trek,Trek Slash 8 27.5 - 2016,3999.99,2,2016-02-14,2016-02-15,2016-02-17,Marcelene,Baldwin Bikes,NY
Electra,Electra Moto 1 - 2016,529.99,1,2016-02-14,2016-02-15,2016-02-17,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,1,2016-02-16,2016-02-16,NULL,Marcelene,Baldwin Bikes,NY
Surly,Surly Straggler 650b - 2016,1680.99,2,2016-02-16,2016-02-16,NULL,Marcelene,Baldwin Bikes,NY
Heller,Heller Shagamaw Frame - 2016,1320.99,1,2016-02-16,2016-02-16,NULL,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,1,2016-02-16,2016-02-19,2016-02-19,Mireya,Santa Cruz Bikes,CA
Electra,Electra Townie Original 21D - 2016,549.99,2,2016-02-16,2016-02-19,2016-02-19,Mireya,Santa Cruz Bikes,CA
Electra,Electra Townie Original 7D EQ - 2016,599.99,1,2016-02-16,2016-02-19,2016-02-19,Mireya,Santa Cruz Bikes,CA
Electra,Electra Townie Original 7D - 2015/2016,499.99,1,2016-02-16,2016-02-19,2016-02-19,Mireya,Santa Cruz Bikes,CA
Pure Cycles,Pure Cycles Vine 8-Speed - 2016,429.00,1,2016-02-16,2016-02-18,2016-02-19,Venita,Baldwin Bikes,NY
Pure Cycles,Pure Cycles William 3-Speed - 2016,449.00,1,2016-02-16,2016-02-18,2016-02-19,Venita,Baldwin Bikes,NY
Pure Cycles,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.00,2,2016-02-16,2016-02-18,2016-02-19,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2016-02-16,2016-02-18,2016-02-19,Venita,Baldwin Bikes,NY
Trek,Trek Conduit+ - 2016,2999.99,2,2016-02-17,2016-02-20,2016-02-20,Genna,Santa Cruz Bikes,CA
Pure Cycles,Pure Cycles Vine 8-Speed - 2016,429.00,2,2016-02-17,2016-02-20,2016-02-20,Genna,Santa Cruz Bikes,CA
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,1,2016-02-17,2016-02-20,2016-02-20,Genna,Santa Cruz Bikes,CA
Electra,Electra Townie Original 7D - 2015/2016,499.99,2,2016-02-17,2016-02-20,2016-02-20,Genna,Santa Cruz Bikes,CA
Electra,Electra Townie Original 7D EQ - 2016,599.99,1,2016-02-17,2016-02-20,2016-02-19,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,1,2016-02-17,2016-02-20,2016-02-19,Marcelene,Baldwin Bikes,NY
Pure Cycles,Pure Cycles Vine 8-Speed - 2016,429.00,1,2016-02-17,2016-02-20,2016-02-19,Marcelene,Baldwin Bikes,NY
Surly,Surly Straggler - 2016,1549.00,2,2016-02-17,2016-02-19,2016-02-18,Marcelene,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,2,2016-02-17,2016-02-19,2016-02-18,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D - 2015/2016,499.99,2,2016-02-17,2016-02-19,2016-02-18,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D - 2015/2016,499.99,2,2016-02-18,2016-02-21,2016-02-20,Marcelene,Baldwin Bikes,NY
Surly,Surly Straggler 650b - 2016,1680.99,2,2016-02-18,2016-02-21,2016-02-20,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,1,2016-02-19,2016-02-20,2016-02-20,Genna,Santa Cruz Bikes,CA
Surly,Surly Wednesday Frameset - 2016,999.99,2,2016-02-19,2016-02-20,2016-02-20,Genna,Santa Cruz Bikes,CA
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,2,2016-02-20,2016-02-22,2016-02-21,Venita,Baldwin Bikes,NY
Electra,Electra Moto 1 - 2016,529.99,2,2016-02-20,2016-02-22,2016-02-21,Venita,Baldwin Bikes,NY
Trek,Trek Fuel EX 8 29 - 2016,2899.99,2,2016-02-20,2016-02-23,2016-02-21,Venita,Baldwin Bikes,NY
Pure Cycles,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.00,1,2016-02-20,2016-02-23,2016-02-21,Venita,Baldwin Bikes,NY
Trek,Trek Conduit+ - 2016,2999.99,2,2016-02-21,2016-02-22,2016-02-23,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,2,2016-02-21,2016-02-22,2016-02-23,Venita,Baldwin Bikes,NY
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2016-02-21,2016-02-22,2016-02-23,Venita,Baldwin Bikes,NY
Electra,Electra Moto 1 - 2016,529.99,1,2016-02-21,2016-02-22,2016-02-23,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,2016-02-21,2016-02-22,2016-02-23,Marcelene,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,2,2016-02-21,2016-02-22,2016-02-23,Marcelene,Baldwin Bikes,NY
Surly,Surly Straggler - 2016,1549.00,1,2016-02-21,2016-02-22,2016-02-23,Marcelene,Baldwin Bikes,NY
Trek,Trek Remedy 29 Carbon Frameset - 2016,1799.99,2,2016-02-21,2016-02-22,2016-02-23,Marcelene,Baldwin Bikes,NY
Trek,Trek Slash 8 27.5 - 2016,3999.99,1,2016-02-21,2016-02-22,2016-02-23,Marcelene,Baldwin Bikes,NY
Heller,Heller Shagamaw Frame - 2016,1320.99,1,2016-02-21,2016-02-24,2016-02-24,Kali,Rowlett Bikes,TX
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,2,2016-02-21,2016-02-24,2016-02-24,Kali,Rowlett Bikes,TX
Surly,Surly Wednesday Frameset - 2016,999.99,1,2016-02-23,2016-02-25,2016-02-24,Venita,Baldwin Bikes,NY
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,1,2016-02-23,2016-02-25,2016-02-24,Venita,Baldwin Bikes,NY
Surly,Surly Straggler 650b - 2016,1680.99,1,2016-02-25,2016-02-27,2016-02-28,Mireya,Santa Cruz Bikes,CA
Electra,Electra Townie Original 7D - 2015/2016,499.99,1,2016-02-25,2016-02-27,2016-02-28,Mireya,Santa Cruz Bikes,CA
Electra,Electra Moto 1 - 2016,529.99,2,2016-02-25,2016-02-27,2016-02-28,Mireya,Santa Cruz Bikes,CA
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2016-02-25,2016-02-27,2016-02-28,Mireya,Santa Cruz Bikes,CA
Trek,Trek Remedy 29 Carbon Frameset - 2016,1799.99,1,2016-02-25,2016-02-28,2016-02-28,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2016-02-26,2016-02-28,2016-02-27,Genna,Santa Cruz Bikes,CA
Pure Cycles,Pure Cycles Vine 8-Speed - 2016,429.00,1,2016-02-26,2016-02-28,2016-02-27,Genna,Santa Cruz Bikes,CA
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,2016-02-26,2016-02-28,2016-02-27,Genna,Santa Cruz Bikes,CA
Ritchey,Ritchey Timberwolf Frameset - 2016,749.99,1,2016-02-26,2016-02-28,2016-02-27,Genna,Santa Cruz Bikes,CA
Surly,Surly Straggler - 2016,1549.00,2,2016-02-26,2016-02-28,2016-02-27,Genna,Santa Cruz Bikes,CA
Electra,Electra Townie Original 21D - 2016,549.99,1,2016-02-27,2016-02-28,2016-02-29,Mireya,Santa Cruz Bikes,CA
Trek,Trek Fuel EX 8 29 - 2016,2899.99,1,2016-02-27,2016-02-28,2016-02-29,Mireya,Santa Cruz Bikes,CA
Surly,Surly Straggler 650b - 2016,1680.99,1,2016-02-27,2016-02-28,2016-02-29,Mireya,Santa Cruz Bikes,CA
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2016-02-27,2016-02-28,2016-02-29,Mireya,Santa Cruz Bikes,CA
Surly,Surly Straggler - 2016,1549.00,2,2016-02-27,2016-02-29,2016-02-28,Venita,Baldwin Bikes,NY
Pure Cycles,Pure Cycles William 3-Speed - 2016,449.00,1,2016-02-27,2016-02-29,2016-02-28,Venita,Baldwin Bikes,NY
Trek,Trek Remedy 29 Carbon Frameset - 2016,1799.99,2,2016-02-27,2016-02-29,2016-02-28,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,2016-02-27,2016-02-29,2016-02-28,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,1,2016-02-27,2016-02-29,2016-02-28,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,1,2016-02-27,2016-02-29,2016-02-28,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,2016-02-28,2016-02-29,2016-03-01,Venita,Baldwin Bikes,NY
Ritchey,Ritchey Timberwolf Frameset - 2016,749.99,1,2016-02-28,2016-02-29,2016-03-01,Venita,Baldwin Bikes,NY
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,2,2016-02-28,2016-02-29,2016-03-01,Venita,Baldwin Bikes,NY
Pure Cycles,Pure Cycles William 3-Speed - 2016,449.00,1,2016-02-28,2016-02-29,2016-03-01,Venita,Baldwin Bikes,NY
Pure Cycles,Pure Cycles William 3-Speed - 2016,449.00,1,2016-02-28,2016-02-29,2016-02-29,Marcelene,Baldwin Bikes,NY
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,2016-02-28,2016-02-29,2016-02-29,Marcelene,Baldwin Bikes,NY
Ritchey,Ritchey Timberwolf Frameset - 2016,749.99,1,2016-02-28,2016-02-29,2016-02-29,Marcelene,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2016-02-28,2016-02-29,2016-02-29,Marcelene,Baldwin Bikes,NY
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,2016-02-29,2016-03-01,2016-03-03,Layla,Rowlett Bikes,TX
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,2016-02-29,2016-03-01,2016-03-03,Layla,Rowlett Bikes,TX
Electra,Electra Townie Original 7D - 2015/2016,499.99,2,2016-02-29,2016-03-01,2016-03-03,Layla,Rowlett Bikes,TX
Trek,Trek Slash 8 27.5 - 2016,3999.99,2,2016-02-29,2016-03-01,2016-03-03,Layla,Rowlett Bikes,TX
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,2,2016-02-29,2016-03-01,2016-03-03,Layla,Rowlett Bikes,TX
Electra,Electra Townie Original 21D - 2016,549.99,2,2016-03-01,2016-03-04,2016-03-03,Venita,Baldwin Bikes,NY
Surly,Surly Straggler 650b - 2016,1680.99,2,2016-03-01,2016-03-04,2016-03-03,Venita,Baldwin Bikes,NY
Trek,Trek Slash 8 27.5 - 2016,3999.99,2,2016-03-01,2016-03-04,2016-03-03,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2016-03-01,2016-03-04,2016-03-03,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,2,2016-03-01,2016-03-04,2016-03-03,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,2,2016-03-01,2016-03-04,2016-03-04,Kali,Rowlett Bikes,TX
Electra,Electra Moto 1 - 2016,529.99,1,2016-03-02,2016-03-05,2016-03-03,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,2016-03-02,2016-03-05,2016-03-03,Venita,Baldwin Bikes,NY
Pure Cycles,Pure Cycles Vine 8-Speed - 2016,429.00,1,2016-03-03,2016-03-06,2016-03-05,Mireya,Santa Cruz Bikes,CA
Surly,Surly Wednesday Frameset - 2016,999.99,1,2016-03-03,2016-03-06,2016-03-05,Mireya,Santa Cruz Bikes,CA
Pure Cycles,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.00,1,2016-03-03,2016-03-06,2016-03-05,Mireya,Santa Cruz Bikes,CA
Electra,Electra Moto 1 - 2016,529.99,2,2016-03-03,2016-03-06,2016-03-05,Mireya,Santa Cruz Bikes,CA
Trek,Trek Conduit+ - 2016,2999.99,2,2016-03-03,2016-03-06,2016-03-05,Mireya,Santa Cruz Bikes,CA
Pure Cycles,Pure Cycles William 3-Speed - 2016,449.00,2,2016-03-03,2016-03-05,2016-03-05,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,1,2016-03-03,2016-03-05,2016-03-05,Venita,Baldwin Bikes,NY
Surly,Surly Straggler 650b - 2016,1680.99,2,2016-03-03,2016-03-05,2016-03-04,Venita,Baldwin Bikes,NY
Surly,Surly Wednesday Frameset - 2016,999.99,1,2016-03-03,2016-03-05,2016-03-04,Venita,Baldwin Bikes,NY
Trek,Trek Conduit+ - 2016,2999.99,1,2016-03-03,2016-03-05,2016-03-04,Venita,Baldwin Bikes,NY
Pure Cycles,Pure Cycles Vine 8-Speed - 2016,429.00,1,2016-03-04,2016-03-05,2016-03-05,Layla,Rowlett Bikes,TX
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2016-03-04,2016-03-05,2016-03-05,Layla,Rowlett Bikes,TX
Pure Cycles,Pure Cycles William 3-Speed - 2016,449.00,1,2016-03-06,2016-03-09,2016-03-09,Mireya,Santa Cruz Bikes,CA
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2016-03-06,2016-03-09,2016-03-09,Mireya,Santa Cruz Bikes,CA
Surly,Surly Straggler 650b - 2016,1680.99,1,2016-03-06,2016-03-09,2016-03-07,Marcelene,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2016-03-06,2016-03-09,2016-03-07,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2016-03-06,2016-03-09,2016-03-07,Marcelene,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2016-03-06,2016-03-09,2016-03-09,Marcelene,Baldwin Bikes,NY
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,1,2016-03-06,2016-03-09,2016-03-09,Marcelene,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,2016-03-06,2016-03-08,2016-03-09,Layla,Rowlett Bikes,TX
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,2016-03-07,2016-03-10,2016-03-10,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,2,2016-03-07,2016-03-10,2016-03-10,Marcelene,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,2,2016-03-08,2016-03-11,2016-03-10,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D - 2015/2016,499.99,2,2016-03-08,2016-03-11,2016-03-10,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,2,2016-03-08,2016-03-11,2016-03-10,Marcelene,Baldwin Bikes,NY
Heller,Heller Shagamaw Frame - 2016,1320.99,1,2016-03-08,2016-03-11,2016-03-10,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,2,2016-03-08,2016-03-11,2016-03-11,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,2,2016-03-08,2016-03-11,2016-03-11,Marcelene,Baldwin Bikes,NY
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,1,2016-03-08,2016-03-11,2016-03-11,Marcelene,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,1,2016-03-08,2016-03-11,2016-03-11,Marcelene,Baldwin Bikes,NY
Heller,Heller Shagamaw Frame - 2016,1320.99,2,2016-03-08,2016-03-11,2016-03-11,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,1,2016-03-08,2016-03-10,2016-03-11,Venita,Baldwin Bikes,NY
Ritchey,Ritchey Timberwolf Frameset - 2016,749.99,1,2016-03-08,2016-03-10,2016-03-11,Venita,Baldwin Bikes,NY
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2016-03-08,2016-03-10,2016-03-11,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,2016-03-09,2016-03-11,2016-03-11,Venita,Baldwin Bikes,NY
Pure Cycles,Pure Cycles William 3-Speed - 2016,449.00,1,2016-03-09,2016-03-11,2016-03-11,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,1,2016-03-10,2016-03-11,2016-03-11,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2016-03-10,2016-03-13,2016-03-11,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,1,2016-03-10,2016-03-13,2016-03-11,Marcelene,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,2016-03-10,2016-03-13,2016-03-11,Marcelene,Baldwin Bikes,NY
Pure Cycles,Pure Cycles William 3-Speed - 2016,449.00,1,2016-03-10,2016-03-13,2016-03-11,Marcelene,Baldwin Bikes,NY
Pure Cycles,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.00,1,2016-03-12,2016-03-14,2016-03-13,Mireya,Santa Cruz Bikes,CA
Trek,Trek Fuel EX 8 29 - 2016,2899.99,1,2016-03-12,2016-03-14,2016-03-13,Mireya,Santa Cruz Bikes,CA
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,1,2016-03-12,2016-03-14,2016-03-13,Mireya,Santa Cruz Bikes,CA
Surly,Surly Wednesday Frameset - 2016,999.99,2,2016-03-12,2016-03-14,2016-03-13,Mireya,Santa Cruz Bikes,CA
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,2,2016-03-12,2016-03-14,2016-03-13,Mireya,Santa Cruz Bikes,CA
Electra,Electra Townie Original 7D - 2015/2016,499.99,1,2016-03-12,2016-03-14,2016-03-14,Venita,Baldwin Bikes,NY
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2016-03-14,2016-03-15,2016-03-17,Venita,Baldwin Bikes,NY
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,2,2016-03-14,2016-03-15,2016-03-17,Venita,Baldwin Bikes,NY
Surly,Surly Straggler - 2016,1549.00,2,2016-03-14,2016-03-15,2016-03-17,Venita,Baldwin Bikes,NY
Pure Cycles,Pure Cycles Vine 8-Speed - 2016,429.00,1,2016-03-14,2016-03-15,2016-03-17,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2016-03-14,2016-03-15,2016-03-17,Venita,Baldwin Bikes,NY
Heller,Heller Shagamaw Frame - 2016,1320.99,1,2016-03-14,2016-03-15,2016-03-16,Marcelene,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2016-03-14,2016-03-15,2016-03-16,Marcelene,Baldwin Bikes,NY
Trek,Trek Fuel EX 8 29 - 2016,2899.99,2,2016-03-14,2016-03-15,2016-03-16,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,2,2016-03-14,2016-03-15,2016-03-16,Marcelene,Baldwin Bikes,NY
Ritchey,Ritchey Timberwolf Frameset - 2016,749.99,2,2016-03-14,2016-03-15,2016-03-16,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,1,2016-03-14,2016-03-16,2016-03-15,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,2,2016-03-15,2016-03-18,2016-03-17,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,1,2016-03-16,2016-03-18,2016-03-17,Genna,Santa Cruz Bikes,CA
Trek,Trek Fuel EX 8 29 - 2016,2899.99,1,2016-03-16,2016-03-18,2016-03-17,Genna,Santa Cruz Bikes,CA
Trek,Trek Slash 8 27.5 - 2016,3999.99,2,2016-03-16,2016-03-18,2016-03-17,Genna,Santa Cruz Bikes,CA
Pure Cycles,Pure Cycles Vine 8-Speed - 2016,429.00,1,2016-03-16,2016-03-19,2016-03-17,Marcelene,Baldwin Bikes,NY
Trek,Trek Conduit+ - 2016,2999.99,2,2016-03-16,2016-03-18,2016-03-18,Venita,Baldwin Bikes,NY
Pure Cycles,Pure Cycles Vine 8-Speed - 2016,429.00,1,2016-03-17,2016-03-18,2016-03-19,Kali,Rowlett Bikes,TX
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,1,2016-03-17,2016-03-18,2016-03-19,Kali,Rowlett Bikes,TX
Trek,Trek Fuel EX 8 29 - 2016,2899.99,2,2016-03-17,2016-03-18,2016-03-19,Kali,Rowlett Bikes,TX
Electra,Electra Townie Original 21D - 2016,549.99,2,2016-03-18,2016-03-20,2016-03-21,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2016-03-18,2016-03-20,2016-03-21,Marcelene,Baldwin Bikes,NY
Trek,Trek Fuel EX 8 29 - 2016,2899.99,2,2016-03-18,2016-03-20,2016-03-21,Marcelene,Baldwin Bikes,NY
Surly,Surly Wednesday Frameset - 2016,999.99,2,2016-03-18,2016-03-20,2016-03-21,Marcelene,Baldwin Bikes,NY
Pure Cycles,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.00,1,2016-03-19,2016-03-21,2016-03-21,Venita,Baldwin Bikes,NY
Trek,Trek Conduit+ - 2016,2999.99,1,2016-03-19,2016-03-21,2016-03-21,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,1,2016-03-19,2016-03-22,2016-03-20,Marcelene,Baldwin Bikes,NY
Heller,Heller Shagamaw Frame - 2016,1320.99,2,2016-03-19,2016-03-22,2016-03-20,Marcelene,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2016-03-19,2016-03-22,2016-03-20,Kali,Rowlett Bikes,TX
Trek,Trek Fuel EX 8 29 - 2016,2899.99,2,2016-03-19,2016-03-22,2016-03-20,Kali,Rowlett Bikes,TX
Electra,Electra Townie Original 21D - 2016,549.99,2,2016-03-19,2016-03-22,2016-03-20,Kali,Rowlett Bikes,TX
Ritchey,Ritchey Timberwolf Frameset - 2016,749.99,2,2016-03-20,2016-03-22,2016-03-23,Genna,Santa Cruz Bikes,CA
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,1,2016-03-20,2016-03-22,2016-03-23,Genna,Santa Cruz Bikes,CA
Trek,Trek Conduit+ - 2016,2999.99,1,2016-03-20,2016-03-22,2016-03-23,Genna,Santa Cruz Bikes,CA
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2016-03-20,2016-03-22,2016-03-21,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,1,2016-03-20,2016-03-22,2016-03-21,Venita,Baldwin Bikes,NY
Pure Cycles,Pure Cycles William 3-Speed - 2016,449.00,2,2016-03-20,2016-03-21,2016-03-21,Venita,Baldwin Bikes,NY
Ritchey,Ritchey Timberwolf Frameset - 2016,749.99,2,2016-03-20,2016-03-21,2016-03-21,Venita,Baldwin Bikes,NY
Pure Cycles,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.00,2,2016-03-20,2016-03-21,2016-03-21,Venita,Baldwin Bikes,NY
Heller,Heller Shagamaw Frame - 2016,1320.99,2,2016-03-21,2016-03-23,2016-03-23,Venita,Baldwin Bikes,NY
Pure Cycles,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.00,2,2016-03-21,2016-03-23,2016-03-23,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D - 2015/2016,499.99,1,2016-03-21,2016-03-23,2016-03-23,Venita,Baldwin Bikes,NY
Ritchey,Ritchey Timberwolf Frameset - 2016,749.99,1,2016-03-21,2016-03-23,2016-03-23,Venita,Baldwin Bikes,NY
Trek,Trek Slash 8 27.5 - 2016,3999.99,2,2016-03-21,2016-03-24,2016-03-23,Kali,Rowlett Bikes,TX
